,datetime,year,month,day,number_of_pushes,number_of_forks,number_of_pulls,number_of_Bookmarks,issue_comment_count,issue_author_count,commit_comment_count,commit_author_count,number_of_issues,commit_count,unique_committer_count,Total_count,Status
1065,2019-07-28,2019,7,28,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1066,2019-08-04,2019,8,4,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
1067,2019-08-11,2019,8,11,0.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0
1068,2019-08-18,2019,8,18,4.0,2.0,5.0,4.0,9.0,8.0,0.0,0.0,0.0,4.0,1.0,37.0,1.0
1069,2019-08-25,2019,8,25,4.0,5.0,9.0,3.0,12.0,9.0,0.0,0.0,0.0,3.0,1.0,46.0,1.0
1070,2019-09-01,2019,9,1,8.0,1.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,5.0,1.0,29.0,0.0
1071,2019-09-08,2019,9,8,4.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0
1072,2019-09-15,2019,9,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1073,2019-09-22,2019,9,22,7.0,1.0,9.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,2.0,31.0,1.0
1074,2019-09-29,2019,9,29,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1075,2019-10-06,2019,10,6,1.0,1.0,3.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0
1076,2019-10-13,2019,10,13,7.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,23.0,1.0
1077,2019-10-20,2019,10,20,4.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,20.0,0.0
1078,2019-10-27,2019,10,27,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1079,2019-11-03,2019,11,3,4.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,23.0,1.0
1080,2019-11-10,2019,11,10,3.0,1.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,22.0,1.0
1081,2019-11-17,2019,11,17,10.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,26.0,1.0
1082,2019-11-24,2019,11,24,6.0,2.0,13.0,6.0,7.0,6.0,0.0,0.0,0.0,5.0,1.0,46.0,1.0
1083,2019-12-01,2019,12,1,4.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,19.0,0.0
1084,2019-12-08,2019,12,8,12.0,0.0,18.0,1.0,6.0,4.0,0.0,0.0,0.0,10.0,1.0,52.0,1.0
1085,2019-12-15,2019,12,15,4.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,24.0,0.0
1086,2019-12-22,2019,12,22,3.0,0.0,8.0,0.0,6.0,4.0,0.0,0.0,0.0,3.0,1.0,25.0,1.0
1087,2019-12-29,2019,12,29,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,19.0,0.0
1088,2020-01-05,2020,1,5,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1089,2020-01-12,2020,1,12,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0
1090,2020-01-19,2020,1,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
1091,2020-01-26,2020,1,26,,,,,,,,,,0.0,0.0,0.0,0.0
1092,2020-02-02,2020,2,2,,,,,,,,,,0.0,0.0,0.0,1.0
1093,2020-02-09,2020,2,9,,,,,,,,,,6.0,1.0,7.0,1.0
1094,2020-02-16,2020,2,16,,,,,,,,,,1.0,1.0,2.0,0.0
1095,2020-02-23,2020,2,23,,,,,,,,,,0.0,0.0,0.0,0.0
1096,2020-03-01,2020,3,1,,,,,,,,,,1.0,1.0,2.0,1.0
1097,2020-03-08,2020,3,8,,,,,,,,,,2.0,1.0,3.0,1.0
1098,2020-03-15,2020,3,15,,,,,,,,,,4.0,2.0,6.0,1.0
1099,2020-03-22,2020,3,22,,,,,,,,,,2.0,1.0,3.0,0.0
1100,2020-03-29,2020,3,29,,,,,,,,,,0.0,0.0,0.0,0.0
1101,2020-04-05,2020,4,5,,,,,,,,,,1.0,1.0,2.0,1.0
1102,2020-04-12,2020,4,12,,,,,,,,,,7.0,1.0,8.0,1.0
1103,2020-04-19,2020,4,19,,,,,,,,,,2.0,1.0,3.0,0.0
1104,2020-04-26,2020,4,26,,,,,,,,,,1.0,1.0,2.0,0.0
1105,2020-05-03,2020,5,3,,,,,,,,,,12.0,2.0,14.0,1.0
1106,2020-05-10,2020,5,10,,,,,,,,,,0.0,0.0,0.0,0.0
1107,2020-05-17,2020,5,17,,,,,,,,,,0.0,0.0,0.0,1.0
1108,2020-05-24,2020,5,24,,,,,,,,,,7.0,1.0,8.0,1.0
1109,2020-05-31,2020,5,31,,,,,,,,,,12.0,1.0,13.0,1.0
1110,2020-06-07,2020,6,7,,,,,,,,,,2.0,1.0,3.0,0.0
1111,2020-06-14,2020,6,14,,,,,,,,,,1.0,1.0,2.0,0.0
1112,2020-06-21,2020,6,21,,,,,,,,,,1.0,1.0,2.0,1.0
1113,2020-06-28,2020,6,28,,,,,,,,,,5.0,1.0,6.0,1.0
1114,2020-07-05,2020,7,5,,,,,,,,,,7.0,1.0,8.0,1.0
1115,2020-07-12,2020,7,12,,,,,,,,,,5.0,1.0,6.0,0.0
1116,2020-07-19,2020,7,19,,,,,,,,,,11.0,1.0,12.0,1.0
1117,2020-07-26,2020,7,26,,,,,,,,,,11.0,1.0,12.0,1.0
1118,2020-08-02,2020,8,2,,,,,,,,,,8.0,1.0,9.0,0.0
1119,2020-08-09,2020,8,9,,,,,,,,,,10.0,1.0,11.0,1.0
1120,2020-08-16,2020,8,16,,,,,,,,,,5.0,1.0,6.0,0.0
1121,2020-08-23,2020,8,23,,,,,,,,,,3.0,1.0,4.0,0.0
1122,2020-08-30,2020,8,30,,,,,,,,,,2.0,1.0,3.0,0.0
1123,2020-09-06,2020,9,6,,,,,,,,,,4.0,2.0,6.0,1.0
1124,2020-09-13,2020,9,13,,,,,,,,,,4.0,2.0,6.0,1.0
1125,2020-09-20,2020,9,20,,,,,,,,,,3.0,1.0,4.0,0.0
1126,2020-09-27,2020,9,27,,,,,,,,,,6.0,1.0,7.0,1.0
1127,2020-10-04,2020,10,4,,,,,,,,,,2.0,1.0,3.0,0.0
1128,2020-10-11,2020,10,11,,,,,,,,,,10.0,2.0,12.0,1.0
1129,2020-10-18,2020,10,18,,,,,,,,,,2.0,2.0,4.0,0.0
